,GAN,GAN_Feat,VGG,D_Fake,D_real
30100,2.7618954181671143,2.4559028148651123,1.1467640399932861,0.32722029089927673,0.002425383310765028
30200,3.5313522815704346,3.0795154571533203,1.4878203868865967,1.4170634746551514,0.0009221424697898328
30300,7.516031265258789,3.9209723472595215,1.9502127170562744,0.002719441195949912,0.537237823009491
30400,7.202159404754639,2.7907814979553223,1.447408676147461,0.00047481729416176677,0.6961714029312134
30500,4.858578205108643,2.9417688846588135,1.6013985872268677,0.14294321835041046,0.0359293594956398
30600,4.702571868896484,3.3297576904296875,1.5421016216278076,0.3908601403236389,0.005764621775597334
30700,4.789949417114258,2.8272411823272705,1.340052843093872,0.022548792883753777,0.3755965232849121
30800,9.695723533630371,3.849550247192383,1.4482524394989014,0.5657182335853577,0.736788809299469
30900,4.776422500610352,3.145534038543701,2.0325491428375244,0.379223108291626,0.03438952937722206
31000,4.575881481170654,2.6191232204437256,1.0776230096817017,0.04566175118088722,1.4225542545318604
31100,3.3695569038391113,2.3219168186187744,1.1459063291549683,2.073427438735962,0.007272831164300442
31200,6.2301530838012695,2.510451316833496,1.2070248126983643,0.40046626329421997,0.6145829558372498
31300,4.695436477661133,3.0516624450683594,1.5275996923446655,0.018870892003178596,0.025651592761278152
31400,5.225111484527588,2.847935676574707,1.6176265478134155,0.0565023310482502,0.390724241733551
31500,2.85451340675354,1.989615797996521,1.0804743766784668,0.12458979338407516,0.0720287412405014
31600,3.753485679626465,2.4856019020080566,1.0909931659698486,0.3891981542110443,0.0257993433624506
31700,5.720195770263672,3.4886088371276855,1.4454376697540283,0.027611825615167618,0.004198730457574129
31800,5.054891586303711,2.843329429626465,1.3908404111862183,0.0072278608568012714,0.050835441797971725
31900,5.269986152648926,3.0698554515838623,1.4664298295974731,0.01040097326040268,0.4400354027748108
32000,2.5488121509552,1.922074317932129,0.9761499762535095,2.34248948097229,0.0866875872015953
32100,6.933938503265381,3.153761148452759,1.5841788053512573,0.2723005414009094,0.8325462341308594
32200,4.328189373016357,2.784396171569824,1.4651578664779663,1.059700846672058,0.20888863503932953
32300,4.052046775817871,2.427043914794922,1.0884854793548584,0.004591032862663269,0.01105689536780119
32400,3.621500253677368,2.2514376640319824,1.1080613136291504,0.03895198926329613,0.6169494390487671
32500,2.8619444370269775,2.1259145736694336,0.9106135368347168,1.8604185581207275,1.2938741445541382
32600,3.5556349754333496,2.7109670639038086,1.144567847251892,0.13991554081439972,0.004663292784243822
32700,4.3386077880859375,2.360361099243164,1.1093626022338867,0.003967650700360537,0.027983086183667183
32800,7.483838081359863,1.9055858850479126,0.9058701992034912,0.5302216410636902,3.1330111026763916
32900,5.381350517272949,2.8038430213928223,1.5146722793579102,0.004726893734186888,0.6944001913070679
33000,3.8125758171081543,2.2600319385528564,1.167771339416504,0.03439855948090553,0.19775962829589844
33100,4.59739875793457,2.751774787902832,1.4804607629776,1.926138162612915,0.1472947746515274
33200,5.339719295501709,3.0917041301727295,1.5268248319625854,0.8822519183158875,0.04191859811544418
33300,2.9422826766967773,2.552406072616577,1.1715301275253296,0.07062995433807373,0.025453075766563416
33400,5.573768615722656,3.4149062633514404,1.5001347064971924,0.06283409148454666,0.0022061150521039963
